,feature,importance_gain,importance_split,trn_score,run
15,DAYS_BIRTH,8034.356891840696,835,0.6818388763939,24
16,DAYS_EMPLOYED,7752.227555215359,817,0.6818388763939,24
17,DAYS_REGISTRATION,6798.078412085772,695,0.6818388763939,24
18,DAYS_ID_PUBLISH,8137.166102916002,816,0.6818388763939,24
19,OWN_CAR_AGE,4114.349629700184,419,0.6818388763939,24
20,FLAG_MOBIL,0.0,0,0.6818388763939,24
21,FLAG_EMP_PHONE,32.065799713134766,2,0.6818388763939,24
22,FLAG_WORK_PHONE,136.75940108299255,20,0.6818388763939,24
23,FLAG_CONT_MOBILE,16.250919818878174,2,0.6818388763939,24
24,FLAG_PHONE,364.73363971710205,38,0.6818388763939,24
25,FLAG_EMAIL,244.0120770931244,27,0.6818388763939,24
26,OCCUPATION_TYPE,3796.738289833069,374,0.6818388763939,24
27,CNT_FAM_MEMBERS,1248.3547233343124,132,0.6818388763939,24
28,REGION_RATING_CLIENT,459.9264181256294,52,0.6818388763939,24
29,REGION_RATING_CLIENT_W_CITY,334.5420311689377,34,0.6818388763939,24
30,WEEKDAY_APPR_PROCESS_START,1302.043300628662,142,0.6818388763939,24
31,HOUR_APPR_PROCESS_START,3459.2162178456783,361,0.6818388763939,24
32,REG_REGION_NOT_LIVE_REGION,30.639440298080444,4,0.6818388763939,24
33,REG_REGION_NOT_WORK_REGION,113.52174043655396,13,0.6818388763939,24
34,LIVE_REGION_NOT_WORK_REGION,72.01817917823792,9,0.6818388763939,24
35,REG_CITY_NOT_LIVE_CITY,272.82401943206787,26,0.6818388763939,24
36,REG_CITY_NOT_WORK_CITY,361.22623240947723,38,0.6818388763939,24
37,LIVE_CITY_NOT_WORK_CITY,309.5537486076355,37,0.6818388763939,24
38,ORGANIZATION_TYPE,11610.773261785507,772,0.6818388763939,24
39,EXT_SOURCE_1,7406.5634945333,748,0.6818388763939,24
40,EXT_SOURCE_2,10191.13782837987,988,0.6818388763939,24
41,EXT_SOURCE_3,10496.925414055586,1041,0.6818388763939,24
42,APARTMENTS_AVG,3088.308061927557,292,0.6818388763939,24
43,BASEMENTAREA_AVG,4035.7834373116493,359,0.6818388763939,24
44,YEARS_BEGINEXPLUATATION_AVG,3760.451203227043,364,0.6818388763939,24
45,YEARS_BUILD_AVG,3002.549580872059,284,0.6818388763939,24
46,COMMONAREA_AVG,3327.7444036602974,321,0.6818388763939,24
47,ELEVATORS_AVG,1303.9283292293549,116,0.6818388763939,24
48,ENTRANCES_AVG,1899.8722705245018,179,0.6818388763939,24
49,FLOORSMAX_AVG,982.8483762741089,90,0.6818388763939,24
50,FLOORSMIN_AVG,1344.6623367071152,126,0.6818388763939,24
51,LANDAREA_AVG,4057.8175300955772,362,0.6818388763939,24
52,LIVINGAPARTMENTS_AVG,2559.5284774899483,236,0.6818388763939,24
53,LIVINGAREA_AVG,3393.279743909836,298,0.6818388763939,24
54,NONLIVINGAPARTMENTS_AVG,1263.4979337453842,119,0.6818388763939,24
55,NONLIVINGAREA_AVG,2492.641681075096,216,0.6818388763939,24
56,APARTMENTS_MODE,3236.263745546341,273,0.6818388763939,24
57,BASEMENTAREA_MODE,3092.771525979042,271,0.6818388763939,24
58,YEARS_BEGINEXPLUATATION_MODE,2826.695978820324,258,0.6818388763939,24
59,YEARS_BUILD_MODE,1940.4567182064056,182,0.6818388763939,24
60,COMMONAREA_MODE,2776.3543783426285,254,0.6818388763939,24
61,ELEVATORS_MODE,750.3858280181885,66,0.6818388763939,24
62,ENTRANCES_MODE,1048.2278651297092,101,0.6818388763939,24
63,FLOORSMAX_MODE,681.3346290588379,64,0.6818388763939,24
64,FLOORSMIN_MODE,850.2714610099792,76,0.6818388763939,24
65,LANDAREA_MODE,3143.984517097473,280,0.6818388763939,24
66,LIVINGAPARTMENTS_MODE,2550.165178000927,228,0.6818388763939,24
67,LIVINGAREA_MODE,3205.100828409195,287,0.6818388763939,24
68,NONLIVINGAPARTMENTS_MODE,693.2659367322922,70,0.6818388763939,24
69,NONLIVINGAREA_MODE,2496.2691353559494,228,0.6818388763939,24
70,APARTMENTS_MEDI,1640.1359386444092,147,0.6818388763939,24
71,BASEMENTAREA_MEDI,1999.7058098316193,188,0.6818388763939,24
72,YEARS_BEGINEXPLUATATION_MEDI,1670.923108100891,164,0.6818388763939,24
73,YEARS_BUILD_MEDI,1062.9797534942627,100,0.6818388763939,24
74,COMMONAREA_MEDI,1558.5516654253006,143,0.6818388763939,24
75,ELEVATORS_MEDI,510.7914414703846,46,0.6818388763939,24
76,ENTRANCES_MEDI,558.5734232068062,60,0.6818388763939,24
77,FLOORSMAX_MEDI,363.24050867557526,36,0.6818388763939,24
78,FLOORSMIN_MEDI,578.9452475309372,52,0.6818388763939,24
79,LANDAREA_MEDI,2235.817101240158,206,0.6818388763939,24
80,LIVINGAPARTMENTS_MEDI,1592.0921812057495,146,0.6818388763939,24
81,LIVINGAREA_MEDI,2086.488922417164,181,0.6818388763939,24
82,NONLIVINGAPARTMENTS_MEDI,716.6332661509514,64,0.6818388763939,24
83,NONLIVINGAREA_MEDI,2085.1530743837357,199,0.6818388763939,24
84,FONDKAPREMONT_MODE,39.32206964492798,5,0.6818388763939,24
85,HOUSETYPE_MODE,195.87723779678345,19,0.6818388763939,24
86,TOTALAREA_MODE,3038.468012481928,280,0.6818388763939,24
87,WALLSMATERIAL_MODE,1054.9206800460815,94,0.6818388763939,24
88,EMERGENCYSTATE_MODE,298.8647086620331,31,0.6818388763939,24
89,OBS_30_CNT_SOCIAL_CIRCLE,2040.8800734877586,204,0.6818388763939,24
90,DEF_30_CNT_SOCIAL_CIRCLE,744.8551321029663,69,0.6818388763939,24
91,OBS_60_CNT_SOCIAL_CIRCLE,1942.3692449331284,203,0.6818388763939,24
92,DEF_60_CNT_SOCIAL_CIRCLE,546.9615199565887,54,0.6818388763939,24
93,DAYS_LAST_PHONE_CHANGE,6519.988908737898,638,0.6818388763939,24
94,FLAG_DOCUMENT_2,0.0,0,0.6818388763939,24
95,FLAG_DOCUMENT_3,400.36942398548126,43,0.6818388763939,24
96,FLAG_DOCUMENT_4,0.0,0,0.6818388763939,24
97,FLAG_DOCUMENT_5,61.29960012435913,7,0.6818388763939,24
98,FLAG_DOCUMENT_6,87.99131894111633,11,0.6818388763939,24
99,FLAG_DOCUMENT_7,0.0,0,0.6818388763939,24
100,FLAG_DOCUMENT_8,337.4147791862488,38,0.6818388763939,24
101,FLAG_DOCUMENT_9,13.76550006866455,1,0.6818388763939,24
102,FLAG_DOCUMENT_10,0.0,0,0.6818388763939,24
103,FLAG_DOCUMENT_11,5.758399963378906,1,0.6818388763939,24
104,FLAG_DOCUMENT_12,0.0,0,0.6818388763939,24
105,FLAG_DOCUMENT_13,68.46503973007202,7,0.6818388763939,24
106,FLAG_DOCUMENT_14,21.587599754333496,2,0.6818388763939,24
107,FLAG_DOCUMENT_15,7.893439769744873,1,0.6818388763939,24
108,FLAG_DOCUMENT_16,98.62558937072754,10,0.6818388763939,24
109,FLAG_DOCUMENT_17,54.65256977081299,5,0.6818388763939,24
110,FLAG_DOCUMENT_18,274.7817506790161,25,0.6818388763939,24
111,FLAG_DOCUMENT_19,42.808939933776855,4,0.6818388763939,24
112,FLAG_DOCUMENT_20,8.718830108642578,1,0.6818388763939,24
113,FLAG_DOCUMENT_21,0.0,0,0.6818388763939,24
114,AMT_REQ_CREDIT_BUREAU_HOUR,204.58385133743286,27,0.6818388763939,24
115,AMT_REQ_CREDIT_BUREAU_DAY,149.66929006576538,14,0.6818388763939,24
116,AMT_REQ_CREDIT_BUREAU_WEEK,305.64751148223877,35,0.6818388763939,24
117,AMT_REQ_CREDIT_BUREAU_MON,1650.9512442350388,164,0.6818388763939,24
118,AMT_REQ_CREDIT_BUREAU_QRT,967.933739900589,97,0.6818388763939,24
119,AMT_REQ_CREDIT_BUREAU_YEAR,3603.502470970154,362,0.6818388763939,24
0,NAME_CONTRACT_TYPE,295.0065989494324,36,0.68430122764433,25
1,CODE_GENDER,419.21090310811996,72,0.68430122764433,25
2,FLAG_OWN_CAR,286.6654260158539,43,0.68430122764433,25
3,FLAG_OWN_REALTY,525.1382602453232,72,0.68430122764433,25
4,CNT_CHILDREN,473.4240905046463,62,0.68430122764433,25
5,AMT_INCOME_TOTAL,5553.6867390275,629,0.68430122764433,25
6,AMT_CREDIT,6363.202188134193,686,0.68430122764433,25
7,AMT_ANNUITY,8023.177514195442,789,0.68430122764433,25
8,AMT_GOODS_PRICE,5198.515914291143,500,0.68430122764433,25
9,NAME_TYPE_SUITE,470.55509901046753,54,0.68430122764433,25
10,NAME_INCOME_TYPE,223.6168394088745,24,0.68430122764433,25
11,NAME_EDUCATION_TYPE,105.77974033355713,11,0.68430122764433,25
12,NAME_FAMILY_STATUS,130.78802919387817,16,0.68430122764433,25
13,NAME_HOUSING_TYPE,533.6529083251953,55,0.68430122764433,25
14,REGION_POPULATION_RELATIVE,4995.2529774308205,467,0.68430122764433,25
15,DAYS_BIRTH,7732.3042886555195,768,0.68430122764433,25
16,DAYS_EMPLOYED,7265.97900184989,700,0.68430122764433,25
17,DAYS_REGISTRATION,7267.268268853426,697,0.68430122764433,25
18,DAYS_ID_PUBLISH,8454.553727984428,814,0.68430122764433,25
19,OWN_CAR_AGE,4432.70630517602,419,0.68430122764433,25
20,FLAG_MOBIL,0.0,0,0.68430122764433,25
21,FLAG_EMP_PHONE,20.251349925994873,2,0.68430122764433,25
22,FLAG_WORK_PHONE,344.3031008243561,30,0.68430122764433,25
23,FLAG_CONT_MOBILE,137.40592908859253,12,0.68430122764433,25
24,FLAG_PHONE,368.83736687898636,39,0.68430122764433,25
25,FLAG_EMAIL,230.40213799476624,23,0.68430122764433,25
26,OCCUPATION_TYPE,5012.8056054115295,420,0.68430122764433,25
27,CNT_FAM_MEMBERS,983.462340772152,94,0.68430122764433,25
28,REGION_RATING_CLIENT,328.82424759864807,36,0.68430122764433,25
29,REGION_RATING_CLIENT_W_CITY,361.57705396413803,38,0.68430122764433,25
30,WEEKDAY_APPR_PROCESS_START,1297.1292605400085,132,0.68430122764433,25
31,HOUR_APPR_PROCESS_START,3427.934588074684,332,0.68430122764433,25
32,REG_REGION_NOT_LIVE_REGION,154.84749126434326,17,0.68430122764433,25
33,REG_REGION_NOT_WORK_REGION,158.68019914627075,17,0.68430122764433,25
34,LIVE_REGION_NOT_WORK_REGION,184.24087047576904,19,0.68430122764433,25
35,REG_CITY_NOT_LIVE_CITY,168.6531310081482,16,0.68430122764433,25
36,REG_CITY_NOT_WORK_CITY,210.89954018592834,28,0.68430122764433,25
37,LIVE_CITY_NOT_WORK_CITY,132.42638206481934,13,0.68430122764433,25
38,ORGANIZATION_TYPE,11619.334212779999,858,0.68430122764433,25
39,EXT_SOURCE_1,8431.780358433723,793,0.68430122764433,25
40,EXT_SOURCE_2,8770.635340183973,841,0.68430122764433,25
41,EXT_SOURCE_3,12165.429143041372,1110,0.68430122764433,25
42,APARTMENTS_AVG,3343.8703948557377,292,0.68430122764433,25
43,BASEMENTAREA_AVG,4485.564739823341,399,0.68430122764433,25
44,YEARS_BEGINEXPLUATATION_AVG,3390.008547306061,328,0.68430122764433,25
45,YEARS_BUILD_AVG,4190.2047989964485,357,0.68430122764433,25
46,COMMONAREA_AVG,3692.1631154716015,335,0.68430122764433,25
47,ELEVATORS_AVG,978.2038050293922,91,0.68430122764433,25
48,ENTRANCES_AVG,2579.839007258415,242,0.68430122764433,25
49,FLOORSMAX_AVG,1434.6281974315643,132,0.68430122764433,25
50,FLOORSMIN_AVG,1854.1755648851395,170,0.68430122764433,25
51,LANDAREA_AVG,4546.614673733711,400,0.68430122764433,25
52,LIVINGAPARTMENTS_AVG,3241.574471950531,284,0.68430122764433,25
53,LIVINGAREA_AVG,2862.932207286358,259,0.68430122764433,25
54,NONLIVINGAPARTMENTS_AVG,1598.1978548765182,146,0.68430122764433,25
55,NONLIVINGAREA_AVG,3273.581970989704,274,0.68430122764433,25
56,APARTMENTS_MODE,3125.3448397517204,270,0.68430122764433,25
57,BASEMENTAREA_MODE,3445.5184314250946,286,0.68430122764433,25
58,YEARS_BEGINEXPLUATATION_MODE,3361.6302783489227,301,0.68430122764433,25
59,YEARS_BUILD_MODE,3189.1693572998047,265,0.68430122764433,25
60,COMMONAREA_MODE,3707.4690121412277,320,0.68430122764433,25
61,ELEVATORS_MODE,470.37618339061737,43,0.68430122764433,25
62,ENTRANCES_MODE,1092.9469327926636,110,0.68430122764433,25
63,FLOORSMAX_MODE,638.1207312345505,61,0.68430122764433,25
64,FLOORSMIN_MODE,928.790969491005,86,0.68430122764433,25
65,LANDAREA_MODE,3832.08533257246,338,0.68430122764433,25
66,LIVINGAPARTMENTS_MODE,3029.0893458127975,265,0.68430122764433,25
67,LIVINGAREA_MODE,3763.832033395767,312,0.68430122764433,25
68,NONLIVINGAPARTMENTS_MODE,933.6908209323883,90,0.68430122764433,25
69,NONLIVINGAREA_MODE,2382.8727290034294,228,0.68430122764433,25
70,APARTMENTS_MEDI,1849.8171263933182,155,0.68430122764433,25
71,BASEMENTAREA_MEDI,2721.5958666801453,235,0.68430122764433,25
72,YEARS_BEGINEXPLUATATION_MEDI,1798.3255758285522,153,0.68430122764433,25
73,YEARS_BUILD_MEDI,1388.6886987686157,128,0.68430122764433,25
74,COMMONAREA_MEDI,2326.1244983673096,197,0.68430122764433,25
75,ELEVATORS_MEDI,274.7354909181595,27,0.68430122764433,25
76,ENTRANCES_MEDI,730.1959911584854,70,0.68430122764433,25
77,FLOORSMAX_MEDI,459.97239232063293,43,0.68430122764433,25
78,FLOORSMIN_MEDI,636.4588551521301,54,0.68430122764433,25
79,LANDAREA_MEDI,2141.085564792156,193,0.68430122764433,25
80,LIVINGAPARTMENTS_MEDI,2085.2636601924896,180,0.68430122764433,25
81,LIVINGAREA_MEDI,2088.858041882515,179,0.68430122764433,25
82,NONLIVINGAPARTMENTS_MEDI,803.8365516662598,79,0.68430122764433,25
83,NONLIVINGAREA_MEDI,2170.7601704001427,196,0.68430122764433,25
84,FONDKAPREMONT_MODE,222.5748805999756,23,0.68430122764433,25
85,HOUSETYPE_MODE,351.81244134902954,37,0.68430122764433,25
86,TOTALAREA_MODE,3861.1229776144028,334,0.68430122764433,25
87,WALLSMATERIAL_MODE,606.0638408660889,64,0.68430122764433,25
88,EMERGENCYSTATE_MODE,81.35909056663513,9,0.68430122764433,25
89,OBS_30_CNT_SOCIAL_CIRCLE,1982.7977379262447,189,0.68430122764433,25
90,DEF_30_CNT_SOCIAL_CIRCLE,737.5986943244934,77,0.68430122764433,25
91,OBS_60_CNT_SOCIAL_CIRCLE,1805.131637454033,178,0.68430122764433,25
92,DEF_60_CNT_SOCIAL_CIRCLE,735.0104632377625,71,0.68430122764433,25
93,DAYS_LAST_PHONE_CHANGE,6685.677558660507,626,0.68430122764433,25
94,FLAG_DOCUMENT_2,0.0,0,0.68430122764433,25
95,FLAG_DOCUMENT_3,545.7087049484253,44,0.68430122764433,25
96,FLAG_DOCUMENT_4,0.0,0,0.68430122764433,25
97,FLAG_DOCUMENT_5,167.10951137542725,16,0.68430122764433,25
98,FLAG_DOCUMENT_6,198.8085904121399,18,0.68430122764433,25
99,FLAG_DOCUMENT_7,0.0,0,0.68430122764433,25
100,FLAG_DOCUMENT_8,316.88293170928955,34,0.68430122764433,25
101,FLAG_DOCUMENT_9,59.37792921066284,5,0.68430122764433,25
102,FLAG_DOCUMENT_10,0.0,0,0.68430122764433,25
103,FLAG_DOCUMENT_11,121.68123960494995,13,0.68430122764433,25
104,FLAG_DOCUMENT_12,0.0,0,0.68430122764433,25
105,FLAG_DOCUMENT_13,12.698009967803955,2,0.68430122764433,25
106,FLAG_DOCUMENT_14,35.17590045928955,3,0.68430122764433,25
107,FLAG_DOCUMENT_15,9.92490005493164,1,0.68430122764433,25
108,FLAG_DOCUMENT_16,153.87802934646606,17,0.68430122764433,25
109,FLAG_DOCUMENT_17,0.0,0,0.68430122764433,25
110,FLAG_DOCUMENT_18,240.78769207000732,16,0.68430122764433,25
111,FLAG_DOCUMENT_19,100.58908033370972,10,0.68430122764433,25
112,FLAG_DOCUMENT_20,66.90119886398315,5,0.68430122764433,25
113,FLAG_DOCUMENT_21,0.0,0,0.68430122764433,25
114,AMT_REQ_CREDIT_BUREAU_HOUR,172.50011730194092,11,0.68430122764433,25
115,AMT_REQ_CREDIT_BUREAU_DAY,276.91892981529236,28,0.68430122764433,25
116,AMT_REQ_CREDIT_BUREAU_WEEK,195.71700072288513,21,0.68430122764433,25
117,AMT_REQ_CREDIT_BUREAU_MON,1380.6398074626923,124,0.68430122764433,25
118,AMT_REQ_CREDIT_BUREAU_QRT,907.5184512138367,96,0.68430122764433,25
119,AMT_REQ_CREDIT_BUREAU_YEAR,4185.299828410149,390,0.68430122764433,25
0,NAME_CONTRACT_TYPE,127.21344178915024,28,0.6746783011955397,26
1,CODE_GENDER,543.3769001960754,107,0.6746783011955397,26
2,FLAG_OWN_CAR,252.49905902147293,57,0.6746783011955397,26
3,FLAG_OWN_REALTY,376.03684106469154,62,0.6746783011955397,26
4,CNT_CHILDREN,730.020613193512,81,0.6746783011955397,26
5,AMT_INCOME_TOTAL,4702.976201206446,554,0.6746783011955397,26
6,AMT_CREDIT,5831.693198621273,680,0.6746783011955397,26
7,AMT_ANNUITY,6617.524385869503,673,0.6746783011955397,26
8,AMT_GOODS_PRICE,3941.741263449192,390,0.6746783011955397,26
9,NAME_TYPE_SUITE,254.78039979934692,26,0.6746783011955397,26
10,NAME_INCOME_TYPE,98.98175001144409,11,0.6746783011955397,26
11,NAME_EDUCATION_TYPE,72.36399984359741,9,0.6746783011955397,26
12,NAME_FAMILY_STATUS,226.9743208885193,27,0.6746783011955397,26
13,NAME_HOUSING_TYPE,251.29626083374023,29,0.6746783011955397,26
14,REGION_POPULATION_RELATIVE,4908.017279237509,496,0.6746783011955397,26
15,DAYS_BIRTH,7363.58358438313,758,0.6746783011955397,26
16,DAYS_EMPLOYED,6939.190171271563,704,0.6746783011955397,26
17,DAYS_REGISTRATION,5886.280147314072,587,0.6746783011955397,26
18,DAYS_ID_PUBLISH,8051.840542078018,817,0.6746783011955397,26
19,OWN_CAR_AGE,4333.090023398399,427,0.6746783011955397,26
20,FLAG_MOBIL,0.0,0,0.6746783011955397,26
21,FLAG_EMP_PHONE,5.088759899139404,1,0.6746783011955397,26
22,FLAG_WORK_PHONE,220.1791125535965,25,0.6746783011955397,26
23,FLAG_CONT_MOBILE,141.0466504096985,13,0.6746783011955397,26
24,FLAG_PHONE,441.485944211483,52,0.6746783011955397,26
25,FLAG_EMAIL,135.97157579660416,16,0.6746783011955397,26
26,OCCUPATION_TYPE,4638.173297405243,377,0.6746783011955397,26
27,CNT_FAM_MEMBERS,978.5317108631134,100,0.6746783011955397,26
28,REGION_RATING_CLIENT,289.47296822071075,31,0.6746783011955397,26
29,REGION_RATING_CLIENT_W_CITY,303.4115927219391,32,0.6746783011955397,26
30,WEEKDAY_APPR_PROCESS_START,1429.4724917411804,143,0.6746783011955397,26
31,HOUR_APPR_PROCESS_START,3766.034151136875,369,0.6746783011955397,26
32,REG_REGION_NOT_LIVE_REGION,84.79255104064941,8,0.6746783011955397,26
33,REG_REGION_NOT_WORK_REGION,132.0351493358612,14,0.6746783011955397,26
34,LIVE_REGION_NOT_WORK_REGION,173.27945804595947,17,0.6746783011955397,26
35,REG_CITY_NOT_LIVE_CITY,182.76230227947235,22,0.6746783011955397,26
36,REG_CITY_NOT_WORK_CITY,211.84155452251434,18,0.6746783011955397,26
37,LIVE_CITY_NOT_WORK_CITY,170.58755868673325,21,0.6746783011955397,26
38,ORGANIZATION_TYPE,12243.159408569336,914,0.6746783011955397,26
39,EXT_SOURCE_1,7403.492503196001,690,0.6746783011955397,26
40,EXT_SOURCE_2,7239.204442381859,701,0.6746783011955397,26
41,EXT_SOURCE_3,9290.563901335001,907,0.6746783011955397,26
42,APARTMENTS_AVG,3461.806160092354,299,0.6746783011955397,26
43,BASEMENTAREA_AVG,3197.741163343191,297,0.6746783011955397,26
44,YEARS_BEGINEXPLUATATION_AVG,3743.230477064848,353,0.6746783011955397,26
45,YEARS_BUILD_AVG,3580.622600734234,323,0.6746783011955397,26
46,COMMONAREA_AVG,3068.1553744077682,264,0.6746783011955397,26
47,ELEVATORS_AVG,1103.7306234240532,92,0.6746783011955397,26
48,ENTRANCES_AVG,2284.5448085069656,207,0.6746783011955397,26
49,FLOORSMAX_AVG,1264.9927701950073,109,0.6746783011955397,26
50,FLOORSMIN_AVG,1461.4344193935394,128,0.6746783011955397,26
51,LANDAREA_AVG,4059.7040561437607,371,0.6746783011955397,26
52,LIVINGAPARTMENTS_AVG,2506.9547891020775,220,0.6746783011955397,26
53,LIVINGAREA_AVG,2607.2323801517487,243,0.6746783011955397,26
54,NONLIVINGAPARTMENTS_AVG,1520.4020919203758,135,0.6746783011955397,26
55,NONLIVINGAREA_AVG,3121.6885982751846,274,0.6746783011955397,26
56,APARTMENTS_MODE,2973.6449637413025,254,0.6746783011955397,26
57,BASEMENTAREA_MODE,2798.432941198349,251,0.6746783011955397,26
58,YEARS_BEGINEXPLUATATION_MODE,2814.694279193878,267,0.6746783011955397,26
59,YEARS_BUILD_MODE,2459.1240535974503,205,0.6746783011955397,26
60,COMMONAREA_MODE,2572.5445523262024,250,0.6746783011955397,26
61,ELEVATORS_MODE,715.9132299423218,65,0.6746783011955397,26
62,ENTRANCES_MODE,1201.0127692222595,108,0.6746783011955397,26
63,FLOORSMAX_MODE,546.7423508167267,52,0.6746783011955397,26
64,FLOORSMIN_MODE,585.3880617618561,55,0.6746783011955397,26
65,LANDAREA_MODE,3651.3164759874344,310,0.6746783011955397,26
66,LIVINGAPARTMENTS_MODE,2685.5905373096466,229,0.6746783011955397,26
67,LIVINGAREA_MODE,2988.0805800557137,262,0.6746783011955397,26
68,NONLIVINGAPARTMENTS_MODE,1078.7052733898163,95,0.6746783011955397,26
69,NONLIVINGAREA_MODE,2385.5732610225677,218,0.6746783011955397,26
70,APARTMENTS_MEDI,1827.871013224125,161,0.6746783011955397,26
71,BASEMENTAREA_MEDI,2108.3631288409233,194,0.6746783011955397,26
72,YEARS_BEGINEXPLUATATION_MEDI,1922.3315570354462,171,0.6746783011955397,26
73,YEARS_BUILD_MEDI,1748.8440239429474,151,0.6746783011955397,26
74,COMMONAREA_MEDI,1609.8529156446457,153,0.6746783011955397,26
75,ELEVATORS_MEDI,368.7790970802307,39,0.6746783011955397,26
76,ENTRANCES_MEDI,911.0183852910995,77,0.6746783011955397,26
77,FLOORSMAX_MEDI,349.25984025001526,34,0.6746783011955397,26
78,FLOORSMIN_MEDI,504.2922167778015,54,0.6746783011955397,26
79,LANDAREA_MEDI,2179.775150537491,181,0.6746783011955397,26
80,LIVINGAPARTMENTS_MEDI,1456.6355674266815,131,0.6746783011955397,26
81,LIVINGAREA_MEDI,2057.133211374283,180,0.6746783011955397,26
82,NONLIVINGAPARTMENTS_MEDI,791.8749496936798,72,0.6746783011955397,26
83,NONLIVINGAREA_MEDI,2236.788627833128,197,0.6746783011955397,26
84,FONDKAPREMONT_MODE,103.507559299469,11,0.6746783011955397,26
85,HOUSETYPE_MODE,223.63002967834473,23,0.6746783011955397,26
86,TOTALAREA_MODE,3539.5864758491516,318,0.6746783011955397,26
87,WALLSMATERIAL_MODE,448.4607005119324,45,0.6746783011955397,26
88,EMERGENCYSTATE_MODE,119.83058881759644,10,0.6746783011955397,26
89,OBS_30_CNT_SOCIAL_CIRCLE,1372.5386352539062,138,0.6746783011955397,26
90,DEF_30_CNT_SOCIAL_CIRCLE,343.6447801589966,39,0.6746783011955397,26
91,OBS_60_CNT_SOCIAL_CIRCLE,1228.279880642891,135,0.6746783011955397,26
92,DEF_60_CNT_SOCIAL_CIRCLE,477.69124817848206,46,0.6746783011955397,26
93,DAYS_LAST_PHONE_CHANGE,5439.54489916563,532,0.6746783011955397,26
94,FLAG_DOCUMENT_2,0.0,0,0.6746783011955397,26
95,FLAG_DOCUMENT_3,449.98441338539124,44,0.6746783011955397,26
96,FLAG_DOCUMENT_4,0.0,0,0.6746783011955397,26
97,FLAG_DOCUMENT_5,107.49990129470825,11,0.6746783011955397,26
98,FLAG_DOCUMENT_6,130.15722942352295,13,0.6746783011955397,26
99,FLAG_DOCUMENT_7,0.0,0,0.6746783011955397,26
100,FLAG_DOCUMENT_8,187.86022973060608,20,0.6746783011955397,26
101,FLAG_DOCUMENT_9,45.83509969711304,5,0.6746783011955397,26
102,FLAG_DOCUMENT_10,0.0,0,0.6746783011955397,26
103,FLAG_DOCUMENT_11,128.96363067626953,10,0.6746783011955397,26
104,FLAG_DOCUMENT_12,0.0,0,0.6746783011955397,26
105,FLAG_DOCUMENT_13,10.219499588012695,1,0.6746783011955397,26
106,FLAG_DOCUMENT_14,371.3114900588989,35,0.6746783011955397,26
107,FLAG_DOCUMENT_15,0.0,0,0.6746783011955397,26
108,FLAG_DOCUMENT_16,42.378690242767334,4,0.6746783011955397,26
109,FLAG_DOCUMENT_17,18.91638994216919,2,0.6746783011955397,26
110,FLAG_DOCUMENT_18,29.98954963684082,4,0.6746783011955397,26
111,FLAG_DOCUMENT_19,0.0,0,0.6746783011955397,26
112,FLAG_DOCUMENT_20,0.0,0,0.6746783011955397,26
113,FLAG_DOCUMENT_21,0.0,0,0.6746783011955397,26
114,AMT_REQ_CREDIT_BUREAU_HOUR,160.06449007987976,20,0.6746783011955397,26
115,AMT_REQ_CREDIT_BUREAU_DAY,70.24594044685364,9,0.6746783011955397,26
116,AMT_REQ_CREDIT_BUREAU_WEEK,132.70424127578735,13,0.6746783011955397,26
117,AMT_REQ_CREDIT_BUREAU_MON,1828.8794230222702,178,0.6746783011955397,26
118,AMT_REQ_CREDIT_BUREAU_QRT,1081.792327940464,101,0.6746783011955397,26
119,AMT_REQ_CREDIT_BUREAU_YEAR,2783.758245885372,273,0.6746783011955397,26
0,NAME_CONTRACT_TYPE,210.17521178722382,29,0.7194007502436756,27
1,CODE_GENDER,555.8897800445557,72,0.7194007502436756,27
2,FLAG_OWN_CAR,269.48025929927826,46,0.7194007502436756,27
3,FLAG_OWN_REALTY,349.7827116250992,47,0.7194007502436756,27
4,CNT_CHILDREN,756.1257869899273,86,0.7194007502436756,27
5,AMT_INCOME_TOTAL,5200.68445289135,573,0.7194007502436756,27
6,AMT_CREDIT,5913.780115544796,611,0.7194007502436756,27
7,AMT_ANNUITY,7085.240512520075,703,0.7194007502436756,27
8,AMT_GOODS_PRICE,4167.527308106422,406,0.7194007502436756,27
9,NAME_TYPE_SUITE,579.7911081314087,63,0.7194007502436756,27
10,NAME_INCOME_TYPE,171.38166046142578,18,0.7194007502436756,27
11,NAME_EDUCATION_TYPE,174.34498023986816,18,0.7194007502436756,27
12,NAME_FAMILY_STATUS,713.8476071357727,78,0.7194007502436756,27
13,NAME_HOUSING_TYPE,248.791437625885,27,0.7194007502436756,27
14,REGION_POPULATION_RELATIVE,4732.469957411289,484,0.7194007502436756,27
15,DAYS_BIRTH,8457.292508095503,833,0.7194007502436756,27
16,DAYS_EMPLOYED,7789.932779401541,763,0.7194007502436756,27
17,DAYS_REGISTRATION,7226.920565575361,689,0.7194007502436756,27
18,DAYS_ID_PUBLISH,8598.243756651878,828,0.7194007502436756,27
19,OWN_CAR_AGE,3702.8319514393806,388,0.7194007502436756,27
20,FLAG_MOBIL,0.0,0,0.7194007502436756,27
21,FLAG_EMP_PHONE,45.41361951828003,3,0.7194007502436756,27
22,FLAG_WORK_PHONE,309.3220902085304,32,0.7194007502436756,27
23,FLAG_CONT_MOBILE,7.442240238189697,1,0.7194007502436756,27
24,FLAG_PHONE,566.5205700397491,50,0.7194007502436756,27
